#!,Workbook:,Custom,Custom
#!,Para reproducir estos datos: abra el archivo original de Excel, haga clic en el botón *Importar archivo de datos* de la pestaña *Secuencia de datos* de la cinta de opciones y desplácese hasta este archivo.
#!,Para obtener más información, visite http://aka.ms/hackingstem/
20000
1103.24,90.2636720000
1103.26,90.2636720000
1103.29,90.1757810000
1103.31,90.0000000000
1103.33,89.9121090000
1103.36,89.7363280000
1103.38,89.6484380000
1103.41,89.3847660000
1103.43,89.2089840000
1103.45,88.7695310000
1103.48,87.3632810000
1103.50,84.4628910000
1103.53,79.7167970000
1103.55,73.3886720000
1103.57,65.4785160000
1103.60,56.1621090000
1103.62,45.4394530000
1103.64,33.6621090000
1103.67,21.0058590000
1103.69,8.0859375000
1103.71,-4.3945313000
1103.74,-16.8750000000
1103.76,-28.3007810000
1103.79,-37.6171880000
1103.81,-44.4726560000
1103.84,-48.6914060000
1103.86,-50.2734380000
1103.89,-49.2187500000
1103.91,-45.9667970000
1103.94,-40.5175780000
1103.96,-33.2226560000
1103.99,-24.6093750000
1104.01,-15.1171880000
1104.04,-5.2734375000
1104.06,3.8671875000
1104.09,11.6015630000
1104.11,19.1601560000
1104.13,25.8398440000
1104.16,31.3769530000
1104.18,35.5078130000
1104.20,38.4082030000
1104.23,39.8144530000
1104.25,39.9902340000
1104.28,38.8476560000
1104.30,36.6503910000
1104.32,33.5742190000
1104.35,29.3554690000
1104.37,24.2578130000
1104.40,18.5449220000
1104.42,12.4804690000
1104.44,6.3281250000
1104.47,0.4394531300
1104.49,-5.0097656000
1104.51,-10.1074220000
1104.54,-14.5898440000
1104.56,-17.8417970000
1104.59,-19.7753910000
1104.61,-20.4785160000
1104.64,-19.9511720000
1104.66,-18.2812500000
1104.69,-15.6445310000
1104.71,-12.0410160000
1104.74,-7.8222656000
1104.76,-3.5156250000
1104.79,0.8789062500
1104.81,5.0097656000
1104.83,8.8769531000
1104.86,12.3046880000
1104.88,15.2050780000
1104.90,17.5781250000
1104.93,19.3359380000
1104.95,20.3906250000
1104.97,20.6542970000
1105.00,20.1269530000
1105.02,18.9843750000
1105.05,17.2265630000
1105.07,15.2929690000
2500
1105.23,-3.1640625000
1105.26,-4.9218750000
1105.28,-6.3281250000
1105.31,-7.1191406000
1105.33,-7.3828125000
1105.35,-7.1191406000
1105.38,-6.3281250000
1105.40,-5.1855469000
1105.43,-3.6914063000
1105.45,-1.8457031000
1105.47,0.0878906250
1105.50,2.1093750000
1105.52,4.0429688000
1105.54,5.9765625000
1105.56,7.6464844000
1105.59,9.1406250000
1105.61,10.3710940000
1105.63,11.2500000000
1105.66,11.7773440000
1105.68,11.9531250000
1105.70,11.7773440000
1105.73,11.3378910000
1105.75,10.5468750000
1105.78,9.5800781000
1105.80,8.5253906000
1105.82,7.2070313000
1105.85,5.8886719000
1105.87,4.5703125000
1105.89,3.2519531000
1105.91,2.1093750000
1105.94,1.0546875000
1105.96,0.2636718800
1105.98,-0.3515625000
1106.01,-0.7910156300
1106.03,-0.9667968800
1106.06,-0.8789062500
1106.08,-0.6152343800
1106.10,-0.1757812500
1106.13,0.5273437500
1106.15,1.2304688000
1106.17,2.0214844000
1106.20,2.9882813000
1106.22,3.8671875000
1106.24,4.7460938000
1106.27,5.5371094000
1106.29,6.2402344000
1106.31,6.8554688000
1106.33,7.2070313000
1106.36,7.4707031000
1106.38,7.5585938000
1106.40,7.4707031000
1106.42,7.2070313000
1106.45,6.8554688000
1106.47,6.3281250000
1106.49,5.8886719000
1106.52,5.2734375000
1106.54,4.7460938000
1106.56,4.2187500000
1106.58,3.6035156000
1106.61,3.1640625000
1106.63,2.7246094000
1106.65,2.4609375000
1106.68,2.3730469000
1106.70,2.3730469000
1106.72,2.4609375000
1106.75,2.7246094000
1106.77,3.0761719000
1106.79,3.4277344000
1106.81,3.7792969000
1106.84,4.2187500000
1106.86,4.4824219000
1106.88,4.7460938000
1106.91,4.9218750000
1106.93,5.0097656000
1106.95,5.0097656000
1106.97,4.9218750000
1107.00,4.8339844000
1107.02,4.6582031000
1107.04,4.4824219000
1107.06,4.3066406000
1107.09,4.0429688000
.5156250000
1107.27,3.6035156000
1107.29,3.7792969000
1107.32,3.8671875000
1107.34,3.9550781000
1107.36,4.0429688000
1107.39,4.0429688000
1107.41,4.0429688000
1107.43,4.0429688000
1107.45,3.9550781000
1107.48,3.8671875000
1107.50,3.8671875000
1107.52,3.7792969000
1107.55,3.7792969000
1107.57,3.7792969000
1107.59,3.6914063000
1107.61,3.7792969000
1107.64,3.7792969000
1107.66,3.7792969000
1107.68,3.8671875000
1107.70,3.8671875000
1107.73,3.8671875000
1107.75,3.8671875000
1107.77,3.8671875000
1107.80,3.7792969000
1107.82,3.7792969000
1107.84,3.7792969000
1107.87,3.7792969000
1107.89,3.7792969000
1107.91,3.7792969000
1107.94,3.7792969000
1107.96,3.7792969000
1107.98,3.7792969000
1108.00,3.7792969000
1108.03,3.7792969000
