#!,Workbook:,Custom,Custom
#!,Para reproducir estos datos: abra el archivo original de Excel, haga clic en el botón *Importar archivo de datos* de la pestaña *Secuencia de datos* de la cinta de opciones y desplácese hasta este archivo.
#!,Para obtener más información, visite http://aka.ms/hackingstem/
1076.10,90.7910160000
1076.13,90.7910160000
1076.15,90.7031250000
1076.17,90.6152340000
1076.20,90.6152340000
1076.22,90.5273440000
1076.25,90.1757810000
1076.27,89.0332030000
1076.29,86.0449220000
1076.32,81.0351560000
1076.34,74.5312500000
1076.36,66.4453130000
1076.39,57.0410160000
1076.41,46.3183590000
1076.44,34.4531250000
1076.46,21.7968750000
1076.48,8.7011719000
1076.51,-3.8671875000
1076.53,-16.5234380000
1076.56,-28.3007810000
1076.58,-37.8808590000
1076.61,-44.9121090000
1076.63,-49.2187500000
1076.66,-50.8007810000
1076.68,-49.9218750000
1076.71,-46.6699220000
1076.73,-41.2207030000
1076.76,-33.9257810000
1076.78,-25.4003910000
1076.81,-15.7324220000
1076.83,-5.9765625000
1076.85,2.9882813000
1076.88,11.2500000000
1076.90,19.0722660000
1076.93,25.9277340000
1076.95,31.5527340000
1076.97,35.8593750000
1077.00,38.7597660000
1077.02,40.3417970000
1077.05,40.4296880000
1077.07,39.2871090000
1077.09,37.0019530000

1077.14,29.7070310000
1077.17,24.4335940000
1077.19,18.6328130000
1077.21,12.5683590000
1077.24,6.2402344000
1077.26,0.3515625000
1077.28,-5.1855469000
1077.31,-10.3710940000
1077.33,-14.8535160000
1077.36,-18.1933590000
1077.38,-20.2148440000
1077.41,-20.8300780000
1077.43,-20.3027340000
1077.46,-18.6328130000
1077.48,-15.8203130000
1077.51,-12.2167970000
1077.53,-7.9980469000
1077.56,-3.6035156000
1077.58,0.8789062500
1077.60,5.0976563000
1077.62,8.9648438000
1077.65,12.4804690000
1077.67,15.3808590000
1077.69,17.7539060000
1077.72,19.5117190000
1077.74,20.4785160000
1077.77,20.7421880000
1077.79,20.3027340000
1077.81,19.1601560000
1077.84,17.4902340000
1077.86,15.3808590000
1077.89,13.0957030000
1077.91,10.2832030000
1077.94,7.3828125000
1077.96,4.4824219000
1077.98,1.8457031000
1078.00,-0.7031250000
1078.03,-3.0761719000
1078.05,-4.9218750000
1078.07,-6.3281250000
1078.10,-7.1191406000
1078.12,-7.3828125000
1078.15,-7.0312500000
1078.17,-6.2402344000
1078.19,-4.9218750000
1078.22,-3.3398438000
1078.24,-1.4062500000
1078.27,0.6152343800
1078.29,2.5488281000
1078.31,4.4824219000
1078.33,6.3281250000
1078.36,8.0859375000
1078.38,9.4042969000
1078.40,10.5468750000
1078.43,11.3378910000
1078.45,11.7773440000
1078.47,11.8652340000
1078.50,11.6015630000
1078.52,11.0742190000
1078.55,10.2832030000
1078.57,9.2285156000
1078.59,8.0859375000
1078.62,6.7675781000
1078.64,5.4492188000
1078.66,4.1308594000
1078.69,2.9882813000
1078.71,1.8457031000
1078.73,0.8789062500
1078.75,0.0000000000
1078.78,-0.6152343800
1078.80,-1.0546875000
1078.82,-1.2304688000
1078.85,-1.1425781000
1078.87,-0.7910156300
1078.90,-0.3515625000
1078.92,0.3515625000
1078.94,1.0546875000
1078.97,1.8457031000
1078.99,2.6367188000
1079.01,3.4277344000
1079.04,4.2187500000
1079.06,5.0097656000
1079.08,5.7128906000
.9433594000
1079.15,7.2949219000
1079.17,7.4707031000
1079.19,7.5585938000
1079.22,7.3828125000
1079.24,7.1191406000
1079.26,6.6796875000
1079.29,6.2402344000
1079.31,5.7128906000
1079.33,5.1855469000
1079.35,4.7460938000
1079.38,4.3066406000
1079.40,3.8671875000
1079.42,3.6035156000
1079.45,3.2519531000
1079.47,3.0761719000
1079.49,2.9003906000
1079.52,2.7246094000
1079.54,2.6367188000
1079.56,2.6367188000
1079.58,2.7246094000
1079.61,2.8125000000
1079.63,2.9003906000
1079.65,3.0761719000
1079.68,3.2519531000
1079.70,3.3398438000
1079.72,3.6035156000
1079.74,3.6914063000
1079.77,3.9550781000
1079.79,4.1308594000
1079.81,4.3066406000
1079.84,4.4824219000
1079.86,4.6582031000
1079.88,4.8339844000
1079.91,4.9218750000
1079.93,5.0097656000
1079.95,5.1855469000
1079.97,5.2734375000
1080.00,5.2734375000
1080.02,5.3613281000
1080.04,5.3613281000
1080.06,5.3613281000
1080.09,5.4492188000
1080.11,5.3613281000
1080.13,5.3613281000
1080.16,5.3613281000
1080.18,5.2734375000
1080.20,5.2734375000
1080.22,5.2734375000
1080.25,5.2734375000
1080.27,5.1855469000
1080.29,5.1855469000
1080.32,5.1855469000
1080.34,5.1855469000
1080.36,5.1855469000
1080.39,5.1855469000
1080.41,5.1855469000
1080.43,5.1855469000
1080.45,5.1855469000
1080.48,5.1855469000
1080.50,5.1855469000
1080.52,5.1855469000
1080.55,5.1855469000
1080.57,5.1855469000
1080.59,5.1855469000
1080.61,5.1855469000
1080.64,5.1855469000
1080.66,5.1855469000
1080.68,5.1855469000
1080.71,5.1855469000
1080.73,5.1855469000
1080.75,5.1855469000
1080.77,5.1855469000
1080.80,5.1855469000
1080.82,5.1855469000
1080.84,5.1855469000
1080.86,5.1855469000
1080.89,5.1855469000
1080.91,5.1855469000
1080.93,5.1855469000
1080.96,5.1855469000
1080.98,5.1855469000
1081.00,5.1855469000
1081.03,5.1855469000
1081.05,5.1855469000
1081.07,5.1855469000
1081.09,5.1855469000
