#!,Workbook:,Custom,Custom
#!,Para reproducir estos datos: abra el archivo original de Excel, haga clic en el botón *Importar archivo de datos* de la pestaña *Secuencia de datos* de la cinta de opciones y desplácese hasta este archivo.
#!,Para obtener más información, visite http://aka.ms/hackingstem/
224.5839996337,90.9667968750
224.5879974365,90.9667968750
224.5910034179,90.9667968750
224.5950012207,90.9667968750
224.5989990234,90.9667968750
224.6029968261,90.9667968750
224.6069946289,90.9667968750
224.6100006103,90.9667968750
224.6139984130,91.0546875000
224.6170043945,91.0546875000
224.6210021972,91.0546875000
224.6239929199,91.0546875000
224.6280059814,91.0546875000
224.6320037841,91.1425781250
224.6349945068,91.1425781250
224.6399993896,91.1425781250
224.6430053710,91.2304687500
224.6470031738,91.2304687500
224.6510009765,91.2304687500
224.6540069580,91.2304687500
224.6580047607,91.3183593750
224.6609954833,91.3183593750
224.6649932861,91.3183593750
224.6690063476,91.4062500000
224.6719970703,91.4062500000
224.6759948730,91.4062500000
224.6790008544,91.4062500000
224.6840057373,91.4062500000
224.6869964599,91.4062500000
224.6909942626,91.4062500000
224.6940002441,91.4062500000
224.6979980468,91.4062500000
224.7010040283,91.4062500000
224.7050018310,91.4062500000
224.7089996337,91.4062500000
224.7120056152,91.3183593750
224.7160034179,91.3183593750
224.7189941406,91.3183593750
224.7230072021,91.3183593750
224.7270050048,91.3183593750
224.7310028076,91.3183593750
224.7350006103,91.3183593750
224.7380065917,91.2304687500
224.7420043945,91.2304687500
224.7449951171,91.2304687500
224.7489929199,91.2304687500
224.7530059814,91.2304687500
224.7559967041,91.2304687500
224.7599945068,91.2304687500
224.7630004882,91.3183593750
224.7680053710,91.3183593750
224.7720031738,91.3183593750
224.7749938964,91.4062500000
224.7790069580,91.4062500000
224.7819976806,91.4062500000
224.7859954833,91.4941406250
224.7890014648,91.4941406250
224.7929992675,91.4941406250
224.7969970703,91.5820312500
224.8000030517,91.5820312500
224.8040008544,91.5820312500
224.8070068359,91.6699218750
224.8119964599,91.6699218750
224.8159942626,91.6699218750
224.8190002441,91.7578125000
224.8229980468,91.7578125000
224.8260040283,91.7578125000
224.8300018310,91.8457031250
224.8339996337,91.8457031250
224.8370056152,91.8457031250
224.8410034179,91.8457031250
224.8439941406,91.8457031250
224.8480072021,91.8457031250
224.8509979248,91.8457031250
224.8560028076,91.8457031250
224.8600006103,91.8457031250
224.8630065917,91.7578125000
224.8670043945,91.7578125000
224.8699951171,91.7578125000
224.8739929199,91.6699218750
224.8780059814,91.6699218750
224.8809967041,91.5820312500
224.8849945068,91.5820312500
224.8880004882,91.4941406250
224.8919982910,91.4941406250
224.8970031738,91.4941406250
224.8999938964,91.4062500000
224.9040069580,91.4062500000
224.9069976806,91.4062500000
224.9109954833,91.4062500000
224.9140014648,91.4062500000
224.9179992675,91.3183593750
224.9210052490,91.3183593750
224.9250030517,91.3183593750
224.9290008544,91.3183593750
224.9320068359,91.3183593750
224.9360046386,91.3183593750
224.9400024414,91.3183593750
224.9440002441,91.3183593750
224.9479980468,91.3183593750
224.9510040283,91.3183593750
224.9550018310,91.3183593750
224.9579925537,91.4062500000
224.9620056152,91.4062500000
224.9660034179,91.4062500000
224.9689941406,91.4062500000
224.9730072021,91.4941406250
224.9759979248,91.4941406250
224.9799957275,91.4941406250
224.9839935302,91.4941406250
224.9880065917,91.4941406250
224.9920043945,91.4941406250
224.9949951171,91.4941406250
224.9989929199,91.4941406250
225.0019989013,91.4941406250
225.0059967041,91.4941406250
225.0090026855,91.4062500000
225.0130004882,91.4062500000
225.0169982910,91.4062500000
225.0200042724,91.4062500000
225.0249938964,91.4062500000
225.0279998779,91.4062500000
225.0319976806,91.4062500000
225.0350036621,91.3183593750
225.0390014648,91.3183593750
225.0420074462,91.3183593750
225.0460052490,91.3183593750
225.0500030517,91.3183593750
225.0529937744,91.2304687500
225.0570068359,91.2304687500
225.0599975585,91.2304687500
225.0639953613,91.2304687500
225.0690002441,91.1425781250
225.0720062255,91.2304687500
225.0760040283,91.1425781250
225.0789947509,91.1425781250
225.0829925537,91.2304687500
225.0870056152,91.2304687500
225.0899963378,91.2304687500
225.0939941406,91.2304687500
225.0970001220,91.2304687500
225.1009979248,91.3183593750
225.1049957275,91.3183593750
225.1080017089,91.3183593750
225.1130065917,91.4062500000
225.1159973144,91.4062500000
225.1199951171,91.4062500000
225.1230010986,91.4062500000
225.1269989013,91.4941406250
225.1309967041,91.4941406250
225.1340026855,91.4941406250
225.1380004882,91.4941406250
225.1410064697,91.4941406250
225.1450042724,91.4941406250
225.1479949951,91.4941406250
225.1529998779,91.5820312500
225.1569976806,91.5820312500
225.1600036621,91.5820312500
225.1640014648,91.5820312500
225.1670074462,91.5820312500
225.1710052490,91.5820312500
